FacilityId,Name,StreetAddress,Suburb,Postcode,State,Country,FacilityPhoneNumber,IsAccessCard,AccessCardFee,Is24Hour,WebsiteUrl,Region,ServicesList,ServicesExpanded,ActivitiesExpanded,FacilityStatusId,NoNewMembersDate,AdditionalInfo,Latitude,Longitude
9165,RoadFitness Richmond,"40 Bowman St, Unit 3",Richmond,2753,NSW,Australia,0466905592,True,20.0,True,https://www.roadfitness.com.au/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.60071305330,150.76570419117
7694,Stayfit 24/7 - North Richmond,18/16 Riverview St,North Richmond,2754,NSW,Australia,0245712666,True,30.0,True,https://www.stayfit247.com.au/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access, Yoga",2,,,-33.58188599999,150.720495
7271,Plus Fitness North Richmond 24/7,U 1  70 Bells Line of Road,North Richmond,2754,NSW,Australia,0245714077,True,49.0,True,https://www.plusfitness.com.au/gyms/north-richmond/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, HIIT, Yoga",2,,,-33.57840300000,150.71851599999
7492,Plus Fitness McGraths Hill 24/7,6/68 Industry Rd,Mcgraths Hill,2756,NSW,Australia,0245777522,True,49.0,True,https://www.plusfitness.com.au/gyms/mcgraths-hill/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Crossfit, Cycling, Group Fitness, Gym Access",2,,,-33.63116000000,150.84253000000
6654,Hawkesbury Oasis South Windsor,Cnr Church & Drummond Streets,South Windsor,2756,NSW,Australia,0245878900,False,,False,https://www.ymcansw.org.au/centres/hawkesbury-oasis/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Group Fitness, Gym Access, Pool, Sauna, Spa",2,,,-33.62198882966,150.80049930161
7882,PCYC Hawkesbury,16 Stewart St,South Windsor,2756,NSW,Australia,0245055070,True,30.0,False,https://www.pcycnsw.org.au/hawkesbury/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.62531400000,150.80459999999
7722,Train Station Gym 24/7 - St Marys,72-80 Queen Street,St Marys,2760,NSW,Australia,0296230353,True,50.0,True,http://trainstation247.com.au/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access, Gym Access,",Gym Access,"Cycling, Group Fitness, Gym Access, HIIT, Ladies Only, Sauna",2,,,-33.76463199999,150.774733
6649,Ripples Leisure Centre St Marys,Charles Hackett Drive,St Marys,2760,NSW,Australia,0298333000,False,,False,http://www.ripplesnsw.com.au/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,Gym Access,2,,Only normal pools and NOT Hydropools are offered.,-33.76501400000,150.76935700000
6694,NXTSET Health and Fitness,516-526 Great Western Hwy,St Marys,2760,NSW,Australia,0298337732,False,,False,https://www.nxtset.com.au/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.77002000000,150.76634000000
7117,Revolutions Health and Fitness Centre St Marys 24/7,47 Chapel St,St Marys,2760,NSW,Australia,0298338838,True,10.0,True,http://revolutionsgym.com.au/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,"FP members can scan in their visit during staffed hours
A $10 fob key is required for out-of-hours access",-33.76661,150.77500000000
7199,Plus Fitness St Marys 24/7,UNIT 3,St Marys,2760,NSW,Australia,0298330153,True,49.0,True,http://www.plusfitness.com.au/gyms/st-marys/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.78090999999,150.77037999999
7799,Strive Fitness 24/7 - Marsden Park - GYM ACCESS ONLY,861 Richmond Rd ,Colebee,2761,NSW,Australia,0403764779,True,30.0,True,https://strivefitness.com.au/location/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.718691,150.846003
8270,Rileys Gym - Marsden Park 24/7,9 Bells Glade,Marsden Park,2765,NSW,Australia,0296248987,True,44.0,True,https://www.rileysgym.com.au/marsden-park,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.71685,150.84090
8620,World Gym Marsden Park 24/7,11 Darling St,Marsden Park,2765,NSW,Australia,0286623421,True,59.0,True,https://worldgymmarsdenpark.com.au/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Group Fitness, Gym Access",2,,,-33.71620,150.84065
7918,Riverstone Swimming Centre,Market Street & Piccadilly Street,Riverstone,2765,NSW,Australia,0288226000,False,,False,https://www.blacktown.nsw.gov.au/Services/Aquatic-and-leisure-centres/Our-pools-and-leisure-centres/Riverstone-Swimming-Centre#section-3,NSW - Sydney: Baulkham Hills and Hawkesbury,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.67630700000,150.86571599999
9166,RoadFitness Riverstone,5/2 Edward St,Riverstone,2765,NSW,Australia,0466905592,True,20.0,True,https://www.roadfitness.com.au/,NSW - Sydney: Baulkham Hills and Hawkesbury,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.66632785215,150.85629464359
8562,Live Well Health Club - Eastern Creek 24/7,MM1/ 159 Rooty Hill Rd S,Eastern Creek,2766,NSW,Australia,0483333111,True,47.0,True,https://livewellhealthclubs.com.au/eastern-creek/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,Fitness Passport access does not include or subsidise for Martial Arts,-33.78324,150.85251
7272,Plus Fitness Eastern Creek 24/7,"Southridge Plaza, Southridge Street",Eastern Creek,2766,NSW,Australia,0296202999,True,49.0,True,https://www.plusfitness.com.au/gyms/eastern-creek/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.81354100000,150.84339299999
8474,Snap Fitness Doonside 24/7,185 Knox Road,Doonside,2767,NSW,Australia,0493072290,True,79.95,True,https://www.snapfitness.com/au/gyms/doonside,NSW - Sydney: Blacktown,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Bootcamp, Boxing, Crossfit, Dance, Group Fitness, Gym Access, HIIT, Martial Arts, Yoga, Accessible Options (See Additional Info)",2,,"Our gym is designed to be wheelchair-accessible, ensuring everyone can actively participate. Our personal trainers are NDIS approved and specialise in providing tailored workouts for individuals with disabilities. Embrace the opportunity to enhance your fitness journey with our supportive and inclusive community!",-33.74887,150.86688
6746,Blacktown Leisure Centre - Stanhope Gardens,Corner of Stanhope Parkway and Sentry Drive ,Stanhope Gardens,2768,NSW,Australia,0294212600,False,,False,http://www.blcs.blacktown.nsw.gov.au/,NSW - Sydney: Blacktown,"Gym Access, Gym Access, Pool Entry, Pool Entry,","Gym Access, Pool Entry","Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Sauna, Spa, Yoga",2,,"Aqua Aerobics is available to Fitness Passport members.
Fitness Passport members under the age of 16 have access to pool use only.
Access to steam, spa and sauna will only be available during off peak times from 9am - 3:30 pm, Monday to Friday.",-33.71775000000,150.92104
7724,Charlie Lowles Leisure Centre - Emerton,35 Jersey Rd,Emerton,2770,NSW,Australia,0288226000,False,,False,https://www.blacktown.nsw.gov.au/Services/Aquatic-and-leisure-centres/Our-pools-and-leisure-centres/Charlie-Lowles-Leisure-Centre-Emerton,NSW - Sydney: Blacktown,"Pool Entry, Pool Entry, Gym Access, Gym Access,","Pool Entry, Gym Access","Bootcamp, Boxing, Group Fitness, HIIT, Pool",2,,,-33.74227900000,150.809145
8428,Bodyfit Fitness Centre Emerton 24/7,"Shop 14 Emerton Shopping Village, 32 & 40 Jersey Rd",Emerton,2770,NSW,Australia,0298359997,True,10.0,True,https://bodyfit.com.au/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, HIIT, Ladies Only, Pilates, Sauna, Yoga",2,,,-33.74281,150.80897
7530,Plus Fitness Minchinbury 24/7,M CENTRE,Minchinbury,2770,NSW,Australia,0298324444,True,49.0,True,https://www.plusfitness.com.au/gyms/minchinbury/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.78121000000,150.81769
7200,Plus Fitness Mount Druitt 24/7,11d/6-10 Mount St,Mount Druitt,2770,NSW,Australia,0296259999,True,49.0,True,http://www.plusfitness.com.au/gyms/mount-druitt/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.76677999999,150.82538
6780,New Dimensions Mount Druitt,270-280 Beames Ave,Mount Druitt,2770,NSW,Australia,0298322199,False,30.0,True,http://www.newdimensions.com.au/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, HIIT, Ladies Only",2,,"No access card required in staffed hours. 
For 24 hour access, additional fee is payable directly to the facility",-33.76905,150.81406000000
7917,Mount Druitt Swimming Centre,7 Mount Street,Mount Druitt,2770,NSW,Australia,0288226000,False,,False,https://www.blacktown.nsw.gov.au/Services/Aquatic-and-leisure-centres/Our-pools-and-leisure-centres/Mount-Druitt-Swimming-Centre,NSW - Sydney: Blacktown,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.76720999999,150.82375300000
8654,Snap Fitness Mount Druitt 24/7,14 Mount St,Mount Druitt,2770,NSW,Australia,0499991425,True,268.0,True,https://www.snapfitness.com/au/gyms/mount-druitt,NSW - Sydney: Blacktown,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Yoga",2,,This facility charges a $199.00 Joining Fee + Access Key of $69.00 upon first visit. ,-33.76530772801,150.82524355168
7721,PCYC Mt Druitt,453A Luxford Rd,Shalvey,2770,NSW,Australia,0296282628,True,49.0,False,https://www.pcycnsw.org.au/mount-druitt/,NSW - Sydney: Blacktown,"Gym Access, Gym Access,",Gym Access,Group Fitness,2,,,-33.73183600000,150.800715
6644,Glenbrook Swim Centre,Corner Fletcher and Wascoe Streets,Glenbrook,2773,NSW,Australia,0247805987,False,,False,https://bluemountainsmums.com/listing/glenbrook-pool/,NSW - Sydney: Outer West and Blue Mountains,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.76071897601,150.61244793511
7129,Plus Fitness Blaxland 24/7,2/126 Great Western Hwy,Blaxland,2774,NSW,Australia,0247390880,True,88.0,True,http://www.plusfitness.com.au/gyms/plus-fitness-blaxland/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.74463899999,150.60944000000
6642,Springwood Aquatic and Fitness Centre,11 Plateau Rd,Springwood,2777,NSW,Australia,0247235111,False,,False,http://www.bmleisurecentres.com.au/centres-/springwood-aquatic-and-fitness-centre//,NSW - Sydney: Outer West and Blue Mountains,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Gym Access, Pool",2,,,-33.69482000214,150.55138044361
7131,Plus Fitness Hazelbrook 24/7,U 11  195 Great Western Hwy,Hazelbrook,2779,NSW,Australia,0247587000,True,49.0,True,http://www.plusfitness.com.au/gyms/plus-fitness-hazelbrook/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.72148,150.45249000000
7130,Plus Fitness Katoomba 24/7,60 Govett St,Katoomba,2780,NSW,Australia,0247823004,True,49.0,True,http://www.plusfitness.com.au/gyms/plus-fitness-katoomba/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.71163,150.32171
6643,Katoomba Sports and Aquatic Centre,Catalina Avenue,Katoomba,2780,NSW,Australia,0247805156,False,,False,http://www.bmleisurecentres.com.au/centres-/katoomba-sports-and-aquatic-centre/,NSW - Sydney: Outer West and Blue Mountains,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Gym Access, Pool",2,,,-33.71523869613,150.30342840353
6645,Lawson Swim Centre,St Bernards Drive,Lawson,2783,NSW,Australia,0247235110,False,,False,http://www.bmleisurecentres.com.au/centres-/lawson-swim-centre/,NSW - Sydney: Outer West and Blue Mountains,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.71815773099,150.42640919794
6646,Blackheath Pool,Prince Edward Street,Blackheath,2785,NSW,Australia,0247235110,False,,False,http://www.bmleisurecentres.com.au/centres-/blackheath-pool/,NSW - Sydney: Outer West and Blue Mountains,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.63405000000,150.28978499999
7901,Oberon Swimming Pool,9-21 Cunynghame street,Oberon,2787,NSW,Australia,0263298251,False,,False,https://www.ymcansw.org.au/centres/oberon/contact/,NSW - Central West,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.69860500000,149.85725400000
7902,Oberon Fitness Centre,9-21 Cunynghame street,Oberon,2787,NSW,Australia,0437773083,False,,False,https://www.ymcansw.org.au/centres/oberon/contact/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.69860500000,149.85725400000
6789,Lithgow Aquatic Centre,George Coates St,Lithgow,2790,NSW,Australia,0263529160,False,,False,http://www.council.lithgow.com/com_swimmingpool.html,NSW - Central West,"Pool Entry - Adult, Pool Entry - Adult, Pool Entry - Child/Concession, Pool Entry - Child/Concession,","Pool Entry - Adult, Pool Entry - Child/Concession",Pool,2,,,-33.48205699999,150.145726
6743,Club Revive Lithgow 24/7,3/147 Mort St,Lithgow,2790,NSW,Australia,0263531272,True,69.0,True,https://www.clubrevivecrossfituplift.com/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Crossfit, Group Fitness, Gym Access, HIIT, Martial Arts, Pilates, Squash, Yoga",2,,,-33.48102627378,150.16350325973
6873,Lithgow Fitness Centre,25 Railway Pde,Lithgow,2790,NSW,Australia,0263514414,False,,False,http://www.lithgowfitness.com.au/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access",2,,,-33.47950000000,150.15924999999
7193,PCYC Lithgow,7 Hoskins Ave,Lithgow,2790,NSW,Australia,0263512510,True,30.0,False,https://www.pcycnsw.org.au/lithgow/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,Group Fitness,2,,,-33.47789699999,150.15756500000
6900,Cowra Aquatic Centre,Taragala St,Cowra,2794,NSW,Australia,0263402150,False,,False,https://www.lrgroup.com.au/cowra,NSW - Central West,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.83800699999,148.687546
8699,Cowra Health Club,101 Redfern St,Cowra,2794,NSW,Australia,0263426007,True,20.0,False,https://cowrafitness.wixsite.com/cowra-health-club,NSW - Central West,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Ladies Only, Yoga, Accessible Options (See Additional Info)",2,,Wheelchair access to ground floor (Gym access and ladies only area),-33.82101,148.68535
8713,Cityfit Fitness Club Bathurst,106 Rankin St,Bathurst,2795,NSW,Australia,0263314344,False,10.0,False,https://www.d2f.fitness/Home,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT",2,,,-33.4149343164,149.5778271880
6908,PCYC Bathurst,Cnr Morrisset and Commonwealth Streets,Bathurst,2795,NSW,Australia,0263312191,True,30.0,False,http://www.pcycnsw.org/club_bathurst_act,NSW - Central West,"PCYC Fitness Classes & Pool Access, Fitness Classes,",PCYC Fitness Classes & Pool Access,Pool,2,,,-33.40401200000,149.574522
6823,Healthworld Fitness Club Bathurst,266 Stewart St,Bathurst,2795,NSW,Australia,0263318564,True,50.0,True,http://www.healthworldfitnessclub.com.au/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Boxing, Cycling, Dance, Group Fitness, Gym Access",2,,,-33.41864000000,149.5685
6744,Bathurst Aquatic Centre,Elizabeth St,Bathurst,2795,NSW,Australia,0263313333,False,,False,http://www.bathurstaquatic.com.au/,NSW - Central West,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.41440999999,149.58404999999
6742,Dedicated To Fitness Bathurst,21 Bradwardine Rd,Bathurst,2795,NSW,Australia,0263324000,True,10.0,False,http://d2f.fitness/Home,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT",2,,,-33.41635999999,149.54265000000
7598,Plus Fitness Kelso 24/7,3A Pat O'Leary Drive,Kelso,2795,NSW,Australia,0263241100,True,49.0,True,https://www.plusfitness.com.au/gyms/kelso/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.42222900000,149.61781999999
9087,World Gym Bathurst 24/7,3 Pat O'Leary Dr,Kelso,2795,NSW,Australia,0401058266,True,59.0,True,https://worldgymbathurst.com.au/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Crossfit, Cycling, Group Fitness, Gym Access, HIIT, Sauna, Accessible Options (See Additional Info)",2,,"Wheelchair Accessible.
",-33.42131492635,149.61699474511
9164,Come Box With Me,Morrisset Street,West Bathurst,2795,NSW,Australia,0416082995,True,50.0,True,,NSW - Central West,"Gym Access and Fitness Class, Gym Access and Fitness Class,",Gym Access and Fitness Class,"Boxing, Group Fitness, Gym Access",2,,,-33.4025604476,149.5736450804
6901,Centrepoint Sport and Leisure Centre Blayney,79 Osman St,Blayney,2799,NSW,Australia,0263682544,False,,False,https://centrepointblayney.com.au,NSW - Central West,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Basketball, Bootcamp, Group Fitness, Gym Access, Pool",2,,,-33.52877999999,149.25272000000
6902,PCYC Orange,2-10 Seymour St,Orange,2800,NSW,Australia,0263602249,True,30.0,False,http://www.pcycnsw.org/orange,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Group Fitness, Gym Access, HIIT, Pilates",2,,,-33.28379000000,149.12007
6890,OCBC Health and Fitness Centre,61 Warrendine St,Orange,2800,NSW,Australia,0263622533,False,,False,http://www.integrafitness.au/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Cycling, Group Fitness, Gym Access, HIIT",2,,,-33.28959102487,149.09350320134
6891,Curves Orange,129 Kite St,Orange,2800,NSW,Australia,0263691188,False,,False,https://www.curves.com/au,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.28569000000,149.10182
6962,Fitness Perfection - Orange,168 March St,Orange,2800,NSW,Australia,0263626195,False,,False,https://www.fitnessperfection.com.au/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pool",2,,,-33.28076999999,149.10718
6944,Movement Evolution Studio,Suite 2/129 Kite St,Orange,2800,NSW,Australia,0423932724,False,,False,https://movementevolution.studio/,NSW - Far West and Orana,"Gym Access, Gym Access, Yoga Studio, Yoga,","Gym Access, Yoga Studio","Group Fitness, Pilates, Yoga",2,,,-33.28567052335,149.10182028452
6750,Orange Aquatic Centre,Cnr of Hill and Warrendine Streets,Orange,2800,NSW,Australia,0263633000,False,7.6,False,https://www.orange.nsw.gov.au/sports-grounds-leisure/pool/,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.28970000000,149.09231
9099,Snap Fitness 24/7 Orange,Level1/171 Lords Pl,Orange,2800,NSW,Australia,0459628222,True,79.95,True,https://www.snapfitness.com/au/gyms/orange,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-33.28551314659,149.10045562402
7771,One Strength - Orange,146 Moulder St,Orange,2800,NSW,Australia,0438183165,False,,False,https://www.onestrength.com.au/one-strength-orange,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Boxing, Group Fitness, Gym Access, HIIT",2,,,-33.28840064785,149.09892823621
8641,Canowindra Swimming Pool (Charles McCarron Baths),Tilga Street,Canowindra,2804,NSW,Australia,0263441264,False,,False,https://www.cabonne.nsw.gov.au/Recreation/Parks-Gardens/Canowindra-Swimming-Pool,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.56812,148.66413
8644,Eugowra Swimming Pool,Oberon St & Nanima St,Eugowra,2806,NSW,Australia,0268592461,False,,False,https://www.cabonne.nsw.gov.au/Recreation/Parks-Gardens/Eugowra-Swimming-Pool,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-33.42987,148.37253
7275,Geurie Swimming Pool,21 Wellington St,Geurie,2818,NSW,Australia,0268014490,False,,False,https://www.dubbo.nsw.gov.au/Community-and-Groups/Sport-and-Leisure/geurie-pool,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,Seasonal Pool,-32.4011449294,148.8307486609
7276,Wellington Swimming Pool,Warne Street,Wellington,2820,NSW,Australia,0268014490,False,,False,https://www.dubbo.nsw.gov.au/Community-and-Groups/Sport-and-Leisure/wellington-pool,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,Seasonal Pool,-32.55122649999,148.93971920000
7302,PCYC Wellington,69 Gobolion St,Wellington,2820,NSW,Australia,0268452590,True,30.0,False,https://www.pcycnsw.org.au/wellington/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,Group Fitness,2,,,-32.54563999999,148.94400999999
7378,Market Fitness Wellington 24/7,75 Arthur St,Wellington,2820,NSW,Australia,0268451716,True,100.0,True,http://www.marketfitness.com.au/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-32.554516,148.94404599999
7383,Hardnox Gym Wellington,20 Mitchell Hwy,Wellington,2820,NSW,Australia,0400390279,False,,False,https://www.facebook.com/Hardnox-Boxing-Fitness-418666774863985/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Group Fitness, Gym Access, Sauna",2,,,-32.54042100000,148.94303500000
8471,Narromine Aquatic Centre,Burraway St,Narromine,2821,NSW,Australia,0268899976,False,,False,https://www.narromine.nsw.gov.au/community/public-pools,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,Seasonal pool ,-32.23324,148.24231
8472,Trangie Aquatic Centre,49-51 Goan Street,Trangie,2823,NSW,Australia,0268887536,False,,False,,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,,-32.03311,147.97792
8186,Stepz Fitness Dubbo 24/7,Corner of Baird Drive and Torvean Avenue,Dubbo,2830,NSW,Australia,0483894238,True,55.0,True,https://stepzfitness.com.au/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Group Fitness, Gym Access, HIIT, Pilates, Yoga",2,,,-32.25378,148.57789
7584,PCYC Dubbo,Erskine St & Darling St,Dubbo,2830,NSW,Australia,0268823273,True,30.0,False,https://www.pcycnsw.org.au/dubbo/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-32.24337299999,148.606753
6888,Fitness Focus Dubbo 24/7,7 Jannali Road,Dubbo,2830,NSW,Australia,0268840988,True,69.0,True,http://fitnessfocus.com.au/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Boxing, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool",2,,- Annual fee is applicable ($69) paid directly to Fitness Focus,-32.24166000000,148.58018000000
6875,Dubbo Aquatic Leisure Centre,Victoria Park,Dubbo,2830,NSW,Australia,0268014490,False,,False,http://www.dubbo.nsw.gov.au/dubbo-pool,NSW - Far West and Orana,"Pool Entry, Pool Entry,",Pool Entry,Pool,2,,Slides at the Splash Park are available for access to FP members. Access to the big slides at the main pool is not included.,-32.24734999999,148.60942
6871,Dubbo RSL Health Club,Cnr Brisbane and Winggewarra Street,Dubbo,2830,NSW,Australia,0268841777,False,,False,http://www.rslhealthclub.com.au/,NSW - Far West and Orana,"Gym Access and Pool Entry, Gym Access and Pool Entry,",Gym Access and Pool Entry,"Bootcamp, Boxing, Group Fitness, Gym Access, HIIT, Pilates, Pool, Sauna, Yoga",2,,,-32.24956000000,148.60362000000
8473,PCYC Walgett,Arthur St,Walgett,2832,NSW,Australia,0429955937,True,30.0,False,https://www.pcycnsw.org.au/walgett,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access",2,,,-30.02475,148.11476
7709,JKM Dynamic Fitness - Cobar,11 Marshall St,Cobar,2835,NSW,Australia,0439298812,False,,False,https://jkmdynamicfitness.com.au/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access",2,,,-31.49794800000,145.83956499999
7719,PCYC Bourke,Cnr Hope and Wilson St,Bourke,2840,NSW,Australia,0268701670,True,30.0,False,https://www.pcycnsw.org.au/bourke/,NSW - Far West and Orana,"Gym Access, Gym Access,",Gym Access,"Group Fitness, Gym Access",2,,,-30.09318199999,145.94194100000
7312,Kandos Swimming Pool,3 Saville Row,Kandos,2848,NSW,Australia,0263796164,False,,False,http://www.midwestern.nsw.gov.au/community--recreation/Swimming-pools/#KandosPool,NSW - Central West,"Pool Entry - Adult, Pool Entry - Adult, Pool Entry - Child/Concession, Pool Entry - Child/Concession,","Pool Entry - Adult, Pool Entry - Child/Concession",Pool,2,,,-32.85276060000,149.9694705
7434,Stride Health Mudgee,98 Market St,Mudgee,2850,NSW,Australia,0263726907,False,,False,https://www.stridehealth.com.au/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Group Fitness, Pilates",2,,,-32.58923,149.58206
6889,Countryfit Health and Fitness Mudgee 24/7,86 Depot Rd,Mudgee,2850,NSW,Australia,0263723955,True,50.0,True,http://www.mudgeegym.com/,NSW - Central West,"Gym Access, Gym Access,",Gym Access,Gym Access,2,,,-32.6112655795,149.5965400383
6898,Mudgee Swimming Pool,Forgandenny,Mudgee,2850,NSW,Australia,0429301484,False,,False,http://www.midwestern.nsw.gov.au/Pools-Parks--Sports-Grounds/Swimming-pools/,NSW - Central West,"Pool Entry - Adult, Pool Entry - Adult, Pool Entry - Child/Concession, Pool Entry - Child/Concession,","Pool Entry - Adult, Pool Entry - Child/Concession",Pool,2,,Seasonal Pool,-32.58962499999,149.59194099999
6943,PCYC Mudgee,50 Market St,Mudgee,2850,NSW,Australia,0263721367,True,30.0,False,http://www.pcycnsw.org/mudgee,NSW - Central West,"Gym Access, Gym Access,",Gym Access,"Bootcamp, Cycling, Group Fitness, Gym Access, HIIT, Pilates, Pool, Yoga",2,,,-32.59109999999,149.58939000000
6899,Gulgong Swimming Pool,14 Nandoura S,Gulgong,2852,NSW,Australia,0263741266,False,,False,http://www.midwestern.nsw.gov.au/Pools-Parks--Sports-Grounds/Swimming-pools/,NSW - Central West,"Pool Entry - Adult, Pool Entry - Adult, Pool Entry - Child/Concession, Pool Entry - Child/Concession,","Pool Entry - Adult, Pool Entry - Child/Concession",Pool,2,,Seasonal Pool - Closed for Winter months. Reopens September 2024. ,-32.35812,149.53695999999
